Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Direction (deg.),Wind Speed Maximum (mph),"Intermittent/Shot Snow ("")"
2018-04-29 02:00,12.46,30.2,99.8,,3.501,79.16,11.98,2.347
2018-04-29 01:00,12.48,30.44,99.6,,2.767,70.27,8.88,2.347
2018-04-29 00:00,12.51,31.3,99.6,,2.036,46.35,7.11,2.213
2018-04-28 23:00,12.53,31.67,96.2,,1.538,36.02,4.07,1.945
2018-04-28 22:00,12.55,32.4,99.3,,1.408,352.9,5.91,1.543
2018-04-28 21:00,12.57,32.89,99.4,,1.64,153.8,5.16,1.811
2018-04-28 20:00,12.6,32.16,99.6,,2.496,48.15,8.82,1.677
2018-04-28 19:00,12.63,33.99,95.2,,1.602,202.0,6.21,0.875
2018-04-28 18:00,12.66,33.86,97.2,,1.691,158.4,7.3,0.879
2018-04-28 17:00,12.72,35.33,93.6,,1.652,359.4,6.16,0.345
2018-04-28 16:00,13.38,35.7,91.7,,1.894,17.65,5.77,0.612
2018-04-28 15:00,13.52,36.68,91.9,,1.54,74.28,6.97,0.679
2018-04-28 14:00,13.3,35.7,92.3,,2.122,76.92,8.71,0.612
2018-04-28 13:00,13.12,35.21,93.0,,2.242,96.5,10.89,0.612
2018-04-28 12:00,12.97,35.45,94.8,,2.332,81.8,9.16,0.679
2018-04-28 11:00,12.83,34.35,93.6,,2.281,144.9,9.39,0.679
2018-04-28 10:00,12.71,33.98,98.1,,2.007,142.1,7.26,0.612
2018-04-28 09:00,11.43,32.77,97.9,,-7999.0,0.0,-7999.0,0.605
2018-04-28 08:00,12.55,31.91,100.0,,-7999.0,0.0,-7999.0,0.605
2018-04-28 07:00,,,,,,,,
2018-04-28 06:00,,,,,,,,
2018-04-28 05:00,10.86,31.19,99.9,,4.399,206.8,10.38,0.598
2018-04-28 04:00,11.05,30.82,100.0,,4.93,17.23,14.65,0.598
2018-04-28 03:00,11.16,30.82,99.9,,5.315,359.9,15.02,0.464
2018-04-28 02:00,11.24,31.07,100.0,,7.393,0.399,16.3,0.397
2018-04-28 01:00,11.32,31.55,99.9,,7.489,3.017,22.88,0.333
2018-04-28 00:00,11.94,32.28,100.0,,6.057,326.8,19.66,0.404
2018-04-27 23:00,11.95,33.75,100.0,,5.692,322.1,20.1,0.404
2018-04-27 22:00,11.94,34.0,100.0,,4.959,320.1,24.73,0.337
2018-04-27 21:00,11.92,34.36,100.0,,4.264,349.5,15.05,0.337
2018-04-27 20:00,11.89,34.98,100.0,,6.04,357.7,16.26,0.337
2018-04-27 19:00,11.87,35.1,100.0,,4.635,12.71,11.99,0.337
2018-04-27 18:00,11.84,35.71,100.0,,5.479,17.1,19.44,0.337
2018-04-27 17:00,11.82,37.06,100.0,,3.817,36.81,11.52,0.337
2018-04-27 16:00,11.77,37.06,100.0,,6.438,17.25,15.03,0.338
2018-04-27 15:00,11.73,39.01,99.6,,6.049,308.6,14.87,0.21
2018-04-27 14:00,11.67,45.88,77.18,,-7999.0,0.0,-7999.0,-0.065
2018-04-27 13:00,,,,,,,,
2018-04-27 12:00,,,,,,,,
2018-04-27 11:00,,,,,,,,
2018-04-27 10:00,,,,,,,,
2018-04-27 09:00,,,,,,,,
2018-04-27 07:00,,,,,,,,
2018-04-27 06:00,,,,,,,,
2018-04-27 05:00,,,,,,,,
2018-04-27 04:00,,,,,,,,
2018-04-26 16:00,11.08,57.15,26.48,,8.63,160.0,15.42,0.203
2018-04-26 15:00,11.59,57.64,27.16,,10.07,166.4,17.82,0.069
2018-04-26 14:00,11.82,56.66,27.02,,11.72,159.7,17.89,0.136
2018-04-26 13:00,11.78,55.07,28.59,,12.62,156.1,21.21,0.203
2018-04-26 12:00,11.74,53.84,30.9,,12.03,154.0,18.14,0.337
2018-04-26 11:00,11.52,52.14,32.27,,-7999.0,0.0,-7999.0,0.13
2018-04-26 10:00,,,,,,,,
2018-04-26 09:00,,,,,,,,
2018-04-26 08:00,,,,,,,,
2018-04-26 07:00,,,,,,,,
2018-04-26 06:00,,,,,,,,
2018-04-26 05:00,,,,,,,,
2018-04-26 04:00,,,,,,,,
2018-04-26 03:00,,,,,,,,
2018-04-26 02:00,,,,,,,,
2018-04-26 01:00,,,,,,,,
2018-04-26 00:00,,,,,,,,
2018-04-25 23:00,,,,,,,,
2018-04-25 22:00,,,,,,,,
2018-04-25 21:00,,,,,,,,
2018-04-25 20:00,,,,,,,,
2018-04-25 19:00,,,,,,,,
2018-04-25 18:00,,,,,,,,
2018-04-25 17:00,,,,,,,,
2018-04-25 16:00,,,,,,,,
2018-04-23 11:00,10.77,38.67,46.97,,8.59,143.2,17.34,1.938
2018-04-23 10:00,10.95,36.34,52.82,,8.49,136.9,16.15,2.34
2018-04-23 09:00,11.06,35.23,54.25,,7.574,149.5,13.45,2.474
2018-04-23 08:00,11.15,34.62,56.5,,7.73,130.2,13.09,2.475
2018-04-23 07:00,11.22,33.77,54.67,,10.93,122.6,17.02,2.739
2018-04-23 06:00,11.28,33.4,49.08,,10.76,118.0,17.17,2.874
2018-04-23 05:00,11.35,32.29,50.03,,9.45,110.2,16.35,2.741
2018-04-23 04:00,11.86,32.66,51.26,,9.4,116.1,14.45,2.607
2018-04-23 03:00,11.98,32.78,52.42,,10.01,123.8,16.24,2.942
2018-04-23 02:00,11.95,33.27,57.32,,10.33,124.9,16.07,2.541
2018-04-23 01:00,11.94,33.03,65.01,,10.23,142.9,14.88,2.875
2018-04-23 00:00,11.92,33.03,67.66,,9.72,143.3,13.64,2.944
2018-04-22 23:00,11.9,33.64,65.14,,4.903,94.9,9.18,2.878
2018-04-22 22:00,11.87,32.53,70.17,,5.434,339.1,10.62,2.948
2018-04-22 21:00,11.86,31.91,80.1,,6.945,336.2,13.27,2.882
2018-04-22 20:00,11.83,31.79,89.1,,6.981,331.2,17.38,2.949
2018-04-22 19:00,11.81,33.75,86.2,,2.748,309.3,9.66,2.748
2018-04-22 18:00,11.78,33.63,84.5,,3.908,0.258,10.36,2.614
2018-04-22 17:00,11.75,34.73,77.05,,4.687,359.0,14.29,2.748
2018-04-22 16:00,11.7,35.34,70.04,,4.205,9.29,10.51,2.748
2018-04-22 15:00,11.34,36.32,69.97,,4.178,350.8,9.77,0.203
2018-04-22 14:00,10.99,36.2,66.7,,2.779,311.5,7.47,-0.065
2018-04-22 13:00,11.22,35.71,66.56,,3.808,148.7,8.73,-0.064
2018-04-22 12:00,11.77,34.48,59.61,,5.399,168.9,10.34,0.076
2018-04-22 11:00,11.75,33.49,67.51,,5.069,172.3,9.7,-0.057
2018-04-22 10:00,11.72,33.25,69.28,,3.566,165.1,7.68,0.144
2018-04-22 09:00,11.69,29.82,71.39,,6.509,355.7,13.78,0.878
2018-04-22 08:00,11.56,27.26,76.37,,5.929,317.1,17.35,0.739
2018-04-22 04:00,9.42,24.56,84.2,,5.017,326.6,13.69,1.677
2018-04-22 01:00,10.6,25.06,89.8,,3.177,227.2,13.5,1.675
2018-04-22 00:00,10.83,25.67,92.4,,3.878,312.0,15.67,1.677
2018-04-21 23:00,10.95,24.69,90.5,,5.022,310.1,17.33,1.811
2018-04-21 22:00,11.05,25.54,90.9,,4.759,298.0,17.54,1.811
2018-04-21 21:00,11.14,26.28,89.2,,3.975,342.4,17.84,1.811
2018-04-21 20:00,11.22,26.4,90.0,,3.239,334.5,15.53,1.543
2018-04-21 19:00,11.31,27.01,87.7,,3.673,355.5,13.6,1.677
2018-04-21 18:00,11.88,27.5,84.1,,6.048,337.7,18.57,1.544
2018-04-21 17:00,11.86,27.49,92.3,,6.559,354.1,18.74,1.548
2018-04-21 16:00,11.41,26.63,95.3,,5.776,19.3,18.83,1.416
2018-04-21 15:00,11.44,28.59,91.7,,2.884,14.96,11.14,0.612
2018-04-21 14:00,11.93,30.19,88.7,,4.518,10.31,13.28,0.345
2018-04-21 13:00,11.9,27.98,88.7,,4.137,13.15,19.43,0.344
2018-04-21 12:00,11.88,26.76,94.7,,6.023,20.76,15.22,0.476
2018-04-21 11:00,11.87,26.02,98.0,,5.513,23.84,15.12,0.345
2018-04-21 10:00,11.85,27.0,97.9,,5.831,35.07,20.01,0.345
2018-04-21 09:00,11.84,24.92,96.0,,7.736,49.84,16.26,0.611
2018-04-21 08:00,11.82,24.56,96.6,,4.601,61.01,13.37,0.609
2018-04-21 07:00,11.76,24.81,96.8,,6.156,21.23,24.83,0.404
2018-04-21 06:00,10.93,24.95,96.9,,7.852,2.443,25.03,1.395
2018-04-21 05:00,10.98,25.32,96.7,,7.634,59.72,28.22,2.468
2018-04-21 04:00,11.03,26.91,98.1,,5.879,45.32,17.56,0.191
2018-04-21 03:00,11.07,27.77,98.6,,5.389,17.82,12.83,1.934
2018-04-21 02:00,11.1,28.01,98.7,,8.36,14.25,27.52,0.463
2018-04-21 01:00,11.25,28.86,95.6,,10.8,246.4,36.91,0.464
2018-04-21 00:00,11.15,29.84,94.0,,7.354,34.53,20.59,0.464
2018-04-20 23:00,11.18,30.7,88.4,,7.866,32.86,25.14,0.464
2018-04-20 22:00,11.21,31.93,78.28,,8.9,28.2,25.04,0.397
2018-04-20 21:00,11.23,33.64,70.46,,7.177,43.58,24.12,0.464
2018-04-20 20:00,11.25,34.62,76.11,,5.36,40.74,14.1,0.464
2018-04-20 19:00,11.27,35.6,72.36,,4.38,9.52,13.07,0.467
2018-04-20 18:00,11.29,35.72,74.81,,6.294,181.8,13.18,0.333
2018-04-20 17:00,11.43,35.59,74.46,,3.907,9.44,8.46,0.471
2018-04-20 16:00,11.32,36.45,72.08,,4.72,48.51,15.42,0.337
2018-04-20 15:00,11.34,40.0,62.89,,2.563,331.7,7.7,0.203
2018-04-20 14:00,11.36,39.89,51.6,,3.114,21.68,11.6,0.264
2018-04-20 13:00,11.38,41.24,56.5,,4.02,165.7,13.03,0.062
2018-04-20 12:00,11.39,40.14,58.34,,3.52,152.0,10.89,0.263
2018-04-20 11:00,11.41,39.14,60.64,,4.855,172.5,13.66,0.069
2018-04-20 10:00,11.43,38.65,73.3,,2.855,172.8,6.25,-0.198
2018-04-20 09:00,11.45,37.55,70.99,,3.041,185.2,7.21,-0.199
2018-04-20 08:00,11.59,36.7,74.26,,2.949,19.34,8.16,0.066
2018-04-20 07:00,11.47,32.78,85.3,,5.754,338.3,10.29,0.33
2018-04-20 06:00,11.49,31.44,89.0,,6.755,320.4,13.09,0.397
2018-04-20 05:00,11.5,31.07,87.5,,7.276,325.3,16.07,0.464
2018-04-20 04:00,11.52,30.94,89.1,,5.287,331.3,14.97,0.465
2018-04-20 03:00,11.54,30.82,91.6,,4.91,327.8,13.36,0.467
2018-04-20 02:00,11.57,31.19,91.9,,3.413,341.5,11.6,0.467
2018-04-20 01:00,11.6,31.67,89.7,,3.969,342.6,13.18,0.469
2018-04-20 00:00,11.63,31.55,91.9,,5.248,349.8,15.77,0.403
2018-04-19 23:00,11.67,31.18,86.3,,5.687,351.9,13.81,0.404
2018-04-19 22:00,11.71,31.18,83.9,,6.671,349.3,14.45,0.404
2018-04-19 21:00,12.12,31.18,89.6,,4.915,2.833,12.06,0.337
2018-04-19 20:00,12.26,31.91,88.1,,3.858,356.4,12.01,0.337
2018-04-19 19:00,12.26,33.02,91.0,,3.895,32.11,12.13,0.471
2018-04-19 18:00,12.25,34.0,83.4,,4.209,23.63,11.88,0.471
2018-04-19 17:00,12.24,35.83,84.1,,3.904,25.54,8.98,0.337
2018-04-19 16:00,12.22,35.83,80.9,,4.822,26.68,9.03,0.27
2018-04-19 15:00,12.22,36.32,75.96,,5.281,16.64,11.85,0.27
2018-04-19 14:00,12.21,36.2,76.3,,4.455,23.17,10.32,0.203
2018-04-19 13:00,12.2,36.45,78.07,,3.438,185.7,10.46,0.203
2018-04-19 12:00,12.19,37.43,74.53,,2.64,137.1,7.25,0.337
2018-04-19 11:00,12.17,36.69,73.3,,2.632,12.91,6.19,0.337
2018-04-19 10:00,11.83,35.22,74.87,,2.701,343.6,6.52,-0.198
2018-04-19 09:00,11.52,35.59,67.99,,2.249,338.3,5.67,0.136
2018-04-19 08:00,11.52,34.73,68.13,,2.402,333.5,6.18,-0.132
2018-04-19 07:00,11.53,33.63,70.11,,2.101,344.0,4.9,-0.067
2018-04-19 06:00,11.55,31.79,70.51,,2.647,274.4,5.37,0.203
2018-04-19 05:00,11.55,30.2,81.9,,3.232,181.1,5.61,0.469
2018-04-19 04:00,11.56,30.08,79.09,,2.452,338.9,4.5,0.468
2018-04-19 03:00,11.57,30.57,74.53,,3.753,328.6,6.04,0.47
2018-04-19 02:00,11.58,29.71,75.55,,4.386,332.4,7.89,0.47
2018-04-19 01:00,11.59,30.2,77.53,,2.823,9.29,5.44,0.402
2018-04-19 00:00,11.6,30.08,79.16,,2.749,39.3,5.86,0.402
2018-04-18 23:00,11.61,30.2,81.3,,3.404,74.76,7.37,0.468
2018-04-18 22:00,11.62,30.33,83.1,,5.522,107.9,9.58,0.401
2018-04-18 21:00,11.63,30.57,87.3,,5.493,80.5,10.05,0.403
2018-04-18 20:00,11.64,30.44,87.8,,4.929,116.3,9.35,0.404
2018-04-18 19:00,11.65,31.3,93.8,,8.06,154.3,13.36,0.403
2018-04-18 18:00,11.65,31.06,93.9,,7.986,163.8,14.54,0.337
2018-04-18 17:00,11.66,31.42,91.5,,5.018,121.5,10.65,0.069
2018-04-18 16:00,11.66,31.55,90.6,,6.032,147.3,13.97,0.203
2018-04-18 15:00,11.67,32.28,87.2,,5.6,139.9,14.62,0.203
2018-04-18 14:00,11.68,31.91,90.7,,7.149,136.0,12.85,-0.065
2018-04-18 13:00,11.68,30.32,87.9,,7.587,134.4,14.58,0.27
2018-04-18 12:00,11.67,29.95,93.5,,17.13,105.4,52.13,0.203
2018-04-18 11:00,11.7,28.5,91.2,,52.13,347.0,52.13,0.196
2018-04-18 10:00,11.67,27.28,94.6,,52.13,347.0,52.13,0.189
2018-04-18 09:00,11.67,25.83,96.1,,52.13,347.0,52.13,0.174
2018-04-18 08:00,11.68,25.12,96.7,,52.13,347.0,52.13,23.69
2018-04-18 07:00,11.69,24.38,95.9,,52.13,347.0,52.13,23.76
2018-04-18 06:00,11.7,23.53,95.5,,52.13,347.0,52.13,23.76
2018-04-18 05:00,11.71,23.77,95.7,,52.13,347.0,52.13,23.76
2018-04-18 04:00,11.72,23.89,96.1,,52.13,347.0,52.13,22.55
2018-04-18 03:00,11.73,24.13,96.3,,52.13,347.0,52.13,23.69
2018-04-18 02:00,11.74,23.4,95.7,,52.13,347.0,52.13,23.89
2018-04-18 01:00,11.75,24.13,96.0,,52.13,347.0,52.13,24.1
2018-04-18 00:00,11.76,23.64,96.0,,52.13,347.0,52.13,24.37
2018-04-17 23:00,11.77,24.49,96.2,,52.13,347.0,52.13,24.43
2018-04-17 22:00,11.78,25.1,96.9,,52.13,347.0,52.13,24.57
2018-04-17 21:00,11.78,24.98,97.1,,52.13,347.0,52.13,24.43
2018-04-17 20:00,11.79,24.86,96.9,,52.13,347.0,52.13,24.17
2018-04-17 19:00,11.8,25.22,97.1,,52.13,347.0,52.13,24.3
2018-04-17 18:00,11.81,25.59,97.3,,52.13,347.0,52.13,24.3
2018-04-17 17:00,11.82,25.83,97.6,,52.13,347.0,52.13,24.1
2018-04-17 16:00,11.83,25.71,97.3,,52.13,347.0,52.13,23.7
2018-04-17 15:00,11.83,25.1,96.9,,52.13,347.0,52.13,23.76
2018-04-17 14:00,11.84,24.37,96.3,,52.13,347.0,52.13,23.22
2018-04-17 13:00,11.85,25.24,96.8,,52.13,347.0,52.13,23.69
2018-04-17 12:00,11.86,24.14,95.5,,52.13,347.0,52.13,23.36
2018-04-17 11:00,11.88,24.63,96.6,,52.13,347.0,52.13,23.22
2018-04-17 10:00,11.88,22.18,95.2,,52.13,347.0,52.13,22.82
2018-04-17 09:00,11.89,22.3,95.1,,52.13,347.0,52.13,22.95
2018-04-17 08:00,11.9,22.54,95.2,,52.13,347.0,52.13,23.02
2018-04-17 07:00,11.91,22.3,95.3,,52.13,347.0,52.13,22.69
2018-04-17 06:00,11.92,22.29,95.4,,52.13,347.0,52.13,22.69
2018-04-17 05:00,11.92,23.16,95.8,,52.13,347.0,52.13,22.69
2018-04-17 04:00,11.93,23.52,96.1,,52.13,347.0,52.13,22.55
2018-04-17 03:00,11.94,24.01,96.3,,52.13,347.0,52.13,21.61
2018-04-17 02:00,11.95,24.87,96.9,,52.13,347.0,52.13,20.41
2018-04-17 01:00,11.96,24.99,97.2,,52.13,347.0,52.13,18.6
2018-04-17 00:00,11.97,25.1,97.4,,52.13,347.0,52.13,16.52
2018-04-16 23:00,11.98,24.98,97.3,,52.13,347.0,52.13,14.78
2018-04-16 22:00,11.99,24.98,97.1,,52.13,347.0,52.13,13.71
2018-04-16 21:00,11.99,24.73,97.0,,52.13,347.0,52.13,13.18
2018-04-16 20:00,12.01,24.98,97.1,,52.13,347.0,52.13,12.1
2018-04-16 19:00,12.03,25.1,97.4,,52.13,347.0,52.13,11.17
2018-04-16 18:00,12.02,25.22,97.5,,52.13,347.0,52.13,11.03
2018-04-16 17:00,12.03,25.34,97.4,,52.13,347.0,52.13,10.49
2018-04-16 16:00,12.05,25.83,97.7,,52.13,347.0,52.13,10.23
2018-04-16 15:00,12.05,25.71,97.2,,52.13,347.0,52.13,10.29
2018-04-16 14:00,12.05,25.59,96.5,,52.13,347.0,52.13,10.96
2018-04-16 13:00,12.06,25.59,97.3,,52.13,347.0,52.13,11.97
2018-04-16 12:00,12.08,25.47,96.4,,41.31,334.8,58.83,11.17
2018-04-16 11:00,12.14,25.1,96.1,,52.2,332.1,90.2,10.76
2018-04-16 10:00,12.09,24.85,96.7,,39.96,277.1,85.1,9.96
2018-04-16 09:00,12.1,24.85,96.4,,28.12,14.3,65.03,7.144
2018-04-16 08:00,12.11,24.98,96.8,,37.98,355.1,72.04,4.999
2018-04-16 07:00,12.12,24.73,96.7,,20.79,244.7,55.8,4.195
2018-04-16 06:00,12.13,24.61,96.5,,37.51,241.9,84.1,4.061
2018-04-16 05:00,12.14,25.22,97.4,,36.35,279.2,86.7,4.064
2018-04-16 04:00,12.27,26.31,99.2,,31.32,279.3,88.0,3.129
2018-04-16 03:00,12.16,27.42,99.9,,27.11,59.15,62.54,2.995
2018-04-16 02:00,12.17,28.4,100.0,,42.03,355.7,75.73,1.522
2018-04-16 01:00,12.18,29.62,100.0,,30.03,91.1,91.1,0.319
2018-04-16 00:00,12.19,31.2,100.0,,38.58,103.3,86.6,0.457
2018-04-15 23:00,12.2,31.69,100.0,,22.32,115.5,82.4,0.39
2018-04-15 22:00,12.21,31.33,100.0,,17.08,167.2,65.7,0.39
2018-04-15 21:00,12.22,31.33,99.9,,26.08,133.0,60.47,0.39
2018-04-15 20:00,12.23,31.44,99.9,,13.04,138.8,25.17,0.396
2018-04-15 19:00,12.24,31.31,99.9,,9.37,122.7,16.57,0.397
2018-04-15 18:00,12.3,31.67,100.0,,11.03,140.0,23.63,0.404
2018-04-15 17:00,12.76,31.79,100.0,,9.28,113.0,19.39,0.337
2018-04-15 16:00,12.72,31.67,100.0,,8.03,113.8,19.47,0.203
2018-04-15 15:00,13.08,32.16,93.2,,6.799,96.2,15.4,0.337
2018-04-15 14:00,13.07,32.53,93.9,,6.224,122.5,16.7,0.204
2018-04-15 13:00,13.01,31.91,100.0,,10.26,156.3,18.76,0.338
2018-04-15 12:00,12.55,32.39,99.0,,6.719,143.9,11.37,0.343
2018-04-15 11:00,12.22,33.01,96.3,,6.251,131.4,11.66,-0.059
2018-04-15 10:00,12.22,31.66,98.3,,2.968,93.6,7.24,0.21
2018-04-15 09:00,12.22,31.42,98.3,,4.871,183.3,18.78,0.203
2018-04-15 08:00,12.22,29.96,99.1,,10.18,139.0,10.18,0.199
2018-04-15 07:00,12.37,29.73,99.9,,10.18,139.0,10.18,0.39
2018-04-15 06:00,12.24,28.4,99.5,,9.15,128.0,10.18,7.414
2018-04-15 05:00,12.25,28.4,100.0,,3.74,37.0,3.74,7.418
2018-04-15 04:00,12.27,28.27,99.6,,6.264,33.23,13.76,7.351
2018-04-15 03:00,12.28,28.88,99.9,,7.555,179.6,23.06,7.286
2018-04-15 02:00,12.3,29.0,100.0,,4.097,207.6,13.66,6.753
2018-04-15 01:00,12.31,30.35,99.9,,13.07,356.7,13.81,6.352
2018-04-15 00:00,12.33,30.59,100.0,,13.81,358.0,13.81,5.95
2018-04-14 23:00,12.35,30.22,99.9,,12.85,344.6,53.11,5.682
2018-04-14 22:00,12.36,30.47,100.0,,8.64,199.5,45.08,5.682
2018-04-14 21:00,12.39,30.21,99.9,,7.686,178.5,26.82,5.154
2018-04-14 20:00,12.45,30.82,100.0,,6.263,350.5,7.03,4.885
2018-04-14 19:00,12.54,31.43,100.0,,6.559,322.4,13.2,4.087
2018-04-14 18:00,12.86,31.79,100.0,,11.14,206.0,11.15,3.15
2018-04-14 17:00,13.29,32.03,100.0,,13.39,199.4,53.51,3.422
2018-04-14 16:00,13.28,32.27,100.0,,10.26,191.5,54.25,2.889
2018-04-14 15:00,13.27,32.15,100.0,,12.67,200.0,64.95,2.487
2018-04-14 14:00,13.25,32.15,100.0,,10.87,184.9,35.71,2.22
2018-04-14 13:00,13.24,31.53,100.0,,10.3,182.5,21.08,2.353
2018-04-14 12:00,13.22,31.9,100.0,,5.647,177.0,35.04,2.621
2018-04-14 11:00,13.17,32.15,100.0,,3.918,180.1,17.17,3.023
2018-04-14 10:00,12.87,31.29,100.0,,14.09,135.9,18.38,1.952
2018-04-14 09:00,12.53,30.8,100.0,,16.78,121.0,16.78,1.08
2018-04-14 08:00,12.37,29.83,100.0,,16.78,121.0,16.78,1.677
2018-04-14 07:00,12.39,29.47,99.9,,16.78,121.0,16.78,16.01
2018-04-14 06:00,12.4,29.48,100.0,,16.78,121.0,16.78,16.27
2018-04-14 05:00,12.42,29.23,100.0,,16.78,121.0,16.78,16.27
2018-04-14 04:00,12.44,29.11,100.0,,16.78,121.0,16.78,15.47
2018-04-14 03:00,12.46,28.86,99.9,,16.78,121.0,16.78,15.27
2018-04-14 02:00,12.48,28.99,100.0,,16.78,121.0,16.78,14.53
2018-04-14 01:00,12.5,28.99,100.0,,16.78,121.0,16.78,13.79
2018-04-14 00:00,12.53,28.62,100.0,,16.78,121.0,16.78,12.52
2018-04-13 23:00,12.55,29.11,99.9,,16.78,121.0,16.78,11.18
2018-04-13 22:00,12.57,28.86,100.0,,16.78,121.0,16.78,9.84
2018-04-13 21:00,12.57,29.23,99.9,,16.78,121.0,16.78,8.7
2018-04-13 20:00,13.58,29.95,100.0,,16.78,121.0,16.78,6.499
2018-04-13 19:00,13.58,31.55,100.0,,10.87,184.3,43.09,5.293
2018-04-13 18:00,13.58,31.55,100.0,,4.643,77.06,30.0,4.624
2018-04-13 17:00,13.55,31.06,100.0,,7.67,229.4,30.19,4.088
2018-04-13 16:00,13.53,31.55,100.0,,7.129,235.9,33.49,2.882
2018-04-13 15:00,13.47,31.66,100.0,,7.995,214.5,35.03,2.621
2018-04-13 14:00,13.45,31.29,100.0,,9.58,189.0,9.58,3.157
2018-04-13 13:00,13.45,30.8,100.0,,9.58,189.0,9.58,2.755
2018-04-13 12:00,13.47,28.47,99.7,,9.58,189.0,9.58,2.487
2018-04-13 11:00,13.49,28.1,99.7,,11.21,194.0,35.55,2.554
2018-04-13 10:00,13.53,29.21,100.0,,24.9,169.3,102.9,1.751
2018-04-13 09:00,13.58,28.97,100.0,,14.21,175.7,53.08,1.007
2018-04-13 08:00,13.64,29.34,100.0,,11.96,211.7,50.32,1.139
2018-04-13 07:00,13.65,28.86,100.0,,11.01,206.1,33.42,26.86
2018-04-13 06:00,13.65,28.01,99.7,,11.28,224.9,48.1,26.72
2018-04-13 05:00,13.65,27.27,98.9,,9.67,228.6,37.28,26.45
2018-04-13 04:00,13.65,26.17,98.4,,9.92,188.8,29.05,25.85
2018-04-13 03:00,13.65,25.8,97.8,,7.045,234.8,23.6,25.45
2018-04-13 02:00,13.65,23.59,95.6,,6.172,342.8,31.27,24.71
2018-04-13 01:00,13.65,23.1,95.4,,6.195,67.95,35.66,24.44
2018-04-13 00:00,13.65,23.84,96.3,,7.225,100.6,42.65,23.91
2018-04-12 23:00,13.63,23.72,96.2,,8.0,58.12,50.65,23.64
2018-04-12 22:00,13.62,23.1,95.6,,10.93,158.4,48.93,23.71
2018-04-12 21:00,13.62,23.84,95.5,,6.021,38.69,24.31,23.31
2018-04-12 20:00,13.62,25.31,97.3,,5.398,21.87,18.88,23.24
2018-04-12 19:00,13.62,25.8,97.9,,4.631,42.64,22.71,22.3
2018-04-12 18:00,13.62,25.8,98.0,,6.721,32.79,24.06,21.5
2018-04-12 17:00,13.62,25.55,97.8,,4.508,47.63,13.99,21.1
2018-04-12 16:00,13.62,25.42,98.1,,8.62,40.05,26.79,21.1
2018-04-12 15:00,13.62,26.52,96.9,,3.282,70.99,9.6,19.76
2018-04-12 14:00,13.62,27.26,96.3,,3.765,96.9,14.96,18.15
2018-04-12 13:00,13.62,27.5,95.7,,22.17,233.0,64.05,18.08
2018-04-12 12:00,13.62,26.53,95.9,,23.44,353.2,60.97,17.61
2018-04-12 11:00,13.62,26.65,94.9,,34.26,9.64,50.0,17.48
2018-04-12 10:00,13.64,25.68,94.8,,15.78,129.7,55.53,16.94
2018-04-12 09:00,13.65,25.31,96.9,,3.437,198.2,10.78,16.74
2018-04-12 08:00,13.65,23.84,95.6,,6.252,233.6,48.15,17.08
2018-04-12 07:00,13.65,23.47,95.7,,13.36,13.07,14.73,16.94
2018-04-12 06:00,13.65,23.1,95.2,,8.43,43.45,29.98,16.67
2018-04-12 05:00,13.65,23.84,96.1,,8.04,165.2,21.62,15.07
2018-04-12 04:00,13.65,22.74,96.1,,6.404,103.9,18.81,15.27
2018-04-12 03:00,13.62,22.86,95.2,,9.42,164.2,42.19,42.8
2018-04-12 02:00,13.62,22.74,96.0,,9.63,173.5,57.85,13.53
2018-04-12 01:00,13.62,23.71,96.0,,38.56,6.346,68.87,13.33
2018-04-12 00:00,13.62,24.45,96.4,,,5.401,,42.8
2018-04-11 23:00,13.62,26.04,98.6,,16.53,145.6,92.6,13.19
2018-04-11 22:00,13.62,26.53,98.4,,11.85,18.42,68.99,11.65
2018-04-11 21:00,13.62,28.61,99.4,,26.89,310.9,69.98,10.92
2018-04-11 20:00,13.62,28.61,100.0,,43.45,15.92,69.98,10.38
2018-04-11 19:00,13.62,28.49,99.9,,31.17,32.63,61.49,10.92
2018-04-11 18:00,13.62,28.36,99.9,,34.51,43.6,97.8,11.05
2018-04-11 17:00,13.62,28.49,100.0,,34.8,28.47,72.81,10.91
2018-04-11 16:00,13.62,28.73,100.0,,25.18,21.24,76.12,10.52
2018-04-11 15:00,13.62,28.73,100.0,,9.52,108.3,40.74,10.38
2018-04-11 14:00,13.62,29.22,100.0,,11.9,163.5,24.07,10.18
2018-04-11 13:00,13.62,28.97,99.5,,13.04,161.3,25.6,9.58
2018-04-11 12:00,13.62,30.08,94.1,,10.53,160.7,18.03,9.04
2018-04-11 11:00,13.62,30.32,92.2,,10.82,154.8,17.94,9.04
2018-04-11 10:00,13.62,31.06,88.6,,10.12,162.6,15.58,8.91
2018-04-11 09:00,13.62,29.96,93.7,,12.83,154.0,20.54,8.91
2018-04-11 08:00,13.62,29.35,90.2,,11.32,136.9,18.44,9.57
2018-04-11 07:00,13.62,28.01,92.1,,8.6,161.7,14.92,9.57
2018-04-11 06:00,13.62,28.25,92.0,,9.67,178.1,16.42,9.58
2018-04-11 05:00,13.62,28.0,95.6,,8.51,180.8,14.66,9.84
2018-04-11 04:00,13.62,27.76,98.9,,6.303,210.1,19.17,9.84
